,tempos[s],u_1,u_2,u_3,u_4,u_5,u_bar,u_prime_1,u_prime_2,u_prime_3,u_prime_4,u_prime_5
1314,0.2628,11.3331,8.5481,4.1431,11.139,5.787,6.868849999999999,-4.464250000000001,-1.6792500000000006,2.7257499999999997,-4.27015,1.0818499999999993
1315,0.263,11.6434,8.6844,4.1483,11.9841,5.3572,7.0134,-4.63,-1.6710000000000003,2.8651,-4.9707,1.6562000000000001
1316,0.2632,11.9738,7.739,4.1378,11.6668,5.261,6.840266666666667,-5.133533333333333,-0.8987333333333325,2.702466666666667,-4.826533333333333,1.5792666666666673
1317,0.2634,11.3433,7.6795,4.6944,11.3471,5.4664,6.799016666666667,-4.544283333333333,-0.8804833333333333,2.104616666666667,-4.548083333333333,1.3326166666666666
1318,0.2636,11.5945,8.7684,5.4954,10.0811,6.7269,7.154983333333334,-4.439516666666666,-1.6134166666666658,1.6595833333333339,-2.9261166666666654,0.42808333333333426
1319,0.2638,11.9721,9.6812,5.8104,10.4297,8.0392,7.699400000000001,-4.272699999999999,-1.9817999999999998,1.8890000000000011,-2.7302999999999997,-0.33979999999999855
1320,0.264,11.3784,10.455,4.6156,9.4884,8.6222,7.4706,-3.907799999999999,-2.9844,2.8550000000000004,-2.0178000000000003,-1.1515999999999993
1321,0.2642,11.5337,8.9353,3.9976,8.6406,8.5247,6.982683333333331,-4.551016666666668,-1.9526166666666684,2.9850833333333315,-1.6579166666666678,-1.542016666666668
1322,0.2644,11.9738,10.4337,3.4781,10.7445,8.861,7.625916666666666,-4.347883333333335,-2.807783333333334,4.147816666666666,-3.1185833333333344,-1.2350833333333346
1323,0.2646,11.4124,11.5131,3.6104,10.8806,8.8931,7.762366666666668,-3.650033333333332,-3.750733333333332,4.151966666666668,-3.1182333333333316,-1.1307333333333327
1324,0.2648,11.4772,8.9544,4.6605,11.9561,8.861,7.695666666666665,-3.7815333333333347,-1.2587333333333346,3.0351666666666652,-4.260433333333334,-1.1653333333333356
1325,0.265,11.9664,7.0913,3.6974,11.8765,8.7646,7.276866666666667,-4.689533333333333,0.18556666666666644,3.579466666666667,-4.599633333333333,-1.487733333333333
1326,0.2652,11.4172,5.9596,5.4649,11.2193,7.3977,6.953983333333333,-4.463216666666666,0.9943833333333334,1.4890833333333333,-4.265316666666667,-0.443716666666667
1327,0.2654,11.4172,5.8905,5.2117,5.6181,7.8146,6.03625,-5.3809499999999995,0.1457499999999996,0.8245499999999995,0.4181499999999998,-1.7783500000000005
1328,0.2656,11.9544,6.1434,6.3432,3.8756,7.1666,5.958133333333333,-5.996266666666667,-0.18526666666666713,-0.3850666666666678,2.0825333333333327,-1.2084666666666672
1329,0.2658,11.3784,5.586,6.215,4.5597,7.8543,5.976533333333333,-5.401866666666666,0.39053333333333295,-0.2384666666666666,1.416833333333333,-1.877766666666667
1330,0.266,11.3635,5.2343,6.8825,5.3497,8.092,6.198,-5.1655,0.9637000000000002,-0.6844999999999999,0.8483,-1.8940000000000001
1331,0.2662,11.9567,4.4317,7.8001,5.2236,7.9864,6.277449999999999,-5.679250000000001,1.845749999999999,-1.5226500000000005,1.0538499999999988,-1.7089500000000006
1332,0.2664,11.4076,4.6032,8.86,4.4164,7.8146,6.228033333333333,-5.179566666666667,1.6248333333333331,-2.631966666666666,1.811633333333333,-1.5865666666666671
1333,0.2666,11.3784,5.7281,8.0512,5.8104,5.7994,6.172350000000001,-5.2060499999999985,0.44425000000000026,-1.878849999999999,0.3619500000000011,0.37295000000000034
1334,0.2668,11.9644,5.3062,7.0862,7.2576,5.762,6.273866666666666,-5.690533333333334,0.9676666666666662,-0.812333333333334,-0.9837333333333342,0.5118666666666662
1335,0.267,11.3979,5.3243,5.5812,7.2775,6.4606,6.051416666666667,-5.346483333333333,0.7271166666666673,0.4702166666666674,-1.2260833333333325,-0.409183333333333
1336,0.2672,11.4076,6.3804,4.4164,6.7843,7.5631,6.136499999999999,-5.2711000000000015,-0.2439000000000009,1.7200999999999986,-0.647800000000001,-1.4266000000000014
1337,0.2674,11.9601,5.6723,5.3557,4.5264,6.7139,5.749299999999999,-6.210800000000002,0.07699999999999907,0.3935999999999993,1.2228999999999992,-0.9646000000000008
1338,0.2676,11.4407,5.6044,5.1522,3.9109,7.4043,5.630016666666666,-5.810683333333333,0.025616666666666177,0.47781666666666656,1.7191166666666664,-1.7742833333333339
1339,0.2678,11.3534,5.5369,3.5109,6.0939,6.9626,5.620916666666667,-5.732483333333334,0.08401666666666685,2.110016666666667,-0.47298333333333265,-1.3416833333333331
1340,0.268,11.9567,5.2822,2.805,5.8229,5.8996,5.3390666666666675,-6.617633333333332,0.05686666666666795,2.5340666666666674,-0.4838333333333322,-0.5605333333333329
1341,0.2682,11.4313,6.8417,3.3767,6.8301,4.8269,5.595816666666667,-5.835483333333333,-1.2458833333333335,2.219116666666667,-1.234283333333333,0.7689166666666667
1342,0.2684,11.3484,7.8383,3.972,7.7008,4.3635,5.915233333333334,-5.433166666666666,-1.9230666666666663,1.943233333333334,-1.785566666666666,1.5517333333333339
1343,0.2686,11.9567,6.7175,4.6044,7.6611,5.6319,6.140033333333332,-5.816666666666667,-0.5774666666666679,1.5356333333333323,-1.521066666666668,0.5081333333333324
1344,0.2688,11.4861,6.6198,4.7739,8.2619,6.1526,6.260516666666668,-5.225583333333333,-0.35928333333333207,1.4866166666666674,-2.001383333333333,0.10791666666666799
1345,0.269,11.3484,5.3484,4.4438,8.7957,5.552,5.95955,-5.38885,0.6111500000000003,1.5157499999999997,-2.83615,0.4075500000000005
1346,0.2692,11.9633,3.8096,4.5597,8.1237,5.279,5.667416666666667,-6.295883333333333,1.857816666666667,1.1077166666666667,-2.4562833333333325,0.3884166666666671
1347,0.2694,11.5504,4.6425,5.392,7.403,6.013,5.878383333333333,-5.672016666666667,1.2358833333333328,0.4863833333333325,-1.5246166666666667,-0.13461666666666705
1348,0.2696,11.3382,5.2642,8.2881,7.2444,5.1775,6.2636666666666665,-5.074533333333334,0.9994666666666667,-2.0244333333333335,-0.9807333333333332,1.0861666666666663
1349,0.2698,11.9721,5.9093,8.5561,6.9678,3.4332,6.184716666666667,-5.787383333333333,0.27541666666666664,-2.371383333333334,-0.7830833333333338,2.751516666666667
1350,0.27,11.6099,4.9804,9.3092,8.5561,3.2039,6.321583333333333,-5.288316666666667,1.3411833333333325,-2.9876166666666677,-2.234516666666668,3.117683333333333
1351,0.2702,11.3635,5.033,10.3378,9.6586,3.8922,6.759216666666667,-4.604283333333333,1.7262166666666667,-3.5785833333333326,-2.8993833333333328,2.867016666666667
1352,0.2704,11.9721,6.4449,10.2664,11.169,3.842,7.327466666666666,-4.644633333333333,0.8825666666666665,-2.9389333333333347,-3.8415333333333344,3.485466666666666
1353,0.2706,11.6506,6.7175,10.5512,9.0894,3.7675,7.0078,-4.642800000000001,0.29029999999999934,-3.5434,-2.0816,3.2402999999999995
1354,0.2708,11.3534,6.0671,9.3341,8.2422,3.7232,6.498466666666666,-4.854933333333334,0.43136666666666645,-2.835633333333333,-1.743733333333334,2.7752666666666665
1355,0.271,11.9702,4.7898,8.6795,8.4453,5.3452,6.5835,-5.3867,1.7937000000000003,-2.096000000000001,-1.8617999999999997,1.2382999999999997
1356,0.2712,11.7022,5.6106,7.8067,9.4823,6.5772,6.908366666666666,-4.793833333333334,1.297766666666666,-0.8983333333333343,-2.5739333333333345,0.3311666666666655
1357,0.2714,11.2646,7.309,7.8662,10.1379,7.259,7.35135,-3.9132499999999997,0.04234999999999989,-0.51485,-2.78655,0.09234999999999971
1358,0.2716,11.9483,5.3484,9.5373,10.3541,6.5383,7.333000000000001,-4.615299999999999,1.9846000000000013,-2.204299999999999,-3.0210999999999997,0.7947000000000015
1359,0.2718,11.7022,4.4153,11.3814,11.9643,6.8708,7.767633333333333,-3.934566666666666,3.352333333333333,-3.613766666666666,-4.196666666666666,0.8968333333333334
1360,0.272,11.2205,4.3284,11.5309,11.993,6.2868,7.605266666666666,-3.6152333333333333,3.276866666666666,-3.9256333333333346,-4.387733333333334,1.3184666666666658
1361,0.2722,11.9403,2.9399,10.9742,11.9561,6.3189,7.400266666666667,-4.540033333333334,4.460366666666667,-3.5739333333333327,-4.555833333333332,1.0813666666666668
1362,0.2724,11.7341,2.8594,11.9768,11.0289,5.8244,7.282666666666667,-4.451433333333333,4.423266666666667,-4.694133333333334,-3.7462333333333335,1.4582666666666668
1363,0.2726,11.2205,2.2702,11.9917,8.66,5.5458,6.660133333333334,-4.560366666666665,4.389933333333334,-5.3315666666666655,-1.9998666666666658,1.1143333333333345
1364,0.2728,11.9417,3.9099,11.58,6.4786,5.7434,6.6544,-5.287300000000001,2.7445,-4.9256,0.17579999999999973,0.9109999999999996
1365,0.273,11.7279,5.4514,11.8866,8.1566,7.1073,7.433800000000001,-4.294099999999999,1.982400000000001,-4.452799999999999,-0.7227999999999986,0.32650000000000023
1366,0.2732,11.1576,6.8941,11.9784,9.1841,7.4242,7.8186,-3.3390000000000004,0.9245000000000001,-4.159800000000001,-1.3655000000000008,0.3944000000000001
1367,0.2734,11.9144,7.825,11.6651,7.8398,6.9757,7.748900000000002,-4.165499999999999,-0.0760999999999985,-3.916199999999999,-0.09089999999999865,0.7732000000000019
1368,0.2736,11.767,7.8515,8.924,8.3078,6.4348,7.259783333333334,-4.5072166666666655,-0.5917166666666658,-1.6642166666666656,-1.0480166666666664,0.8249833333333338
1369,0.2738,11.1808,9.2578,10.7246,8.275,6.838,7.758333333333333,-3.4224666666666668,-1.4994666666666667,-2.9662666666666677,-0.5166666666666675,0.9203333333333328
1370,0.274,11.9194,9.4624,11.8952,7.2246,6.3704,7.857666666666667,-4.061733333333333,-1.6047333333333338,-4.037533333333334,0.6330666666666671,1.4872666666666667
1371,0.2742,11.8028,9.5297,11.2234,7.0335,6.1781,7.673616666666668,-4.129183333333332,-1.8560833333333324,-3.549783333333332,0.6401166666666676,1.495516666666668
1372,0.2744,11.1922,11.8699,9.9893,5.7481,7.1468,7.70345,-3.4887499999999996,-4.166449999999999,-2.28585,1.9553500000000001,0.5566500000000003
1373,0.2746,11.9178,11.9938,8.8728,5.2117,6.3768,7.44125,-4.47655,-4.55255,-1.4315499999999997,2.2295499999999997,1.06445
1374,0.2748,11.8208,11.2347,9.7066,5.8856,5.7807,7.4505333333333335,-4.370266666666667,-3.7841666666666667,-2.2560666666666664,1.5649333333333333,1.669833333333333
1375,0.275,11.175,11.7092,7.681,5.4527,4.8154,6.851383333333334,-4.323616666666667,-4.857816666666666,-0.8296166666666664,1.3986833333333335,2.0359833333333333
1376,0.2752,11.8873,11.7695,7.2907,6.1384,5.3452,7.1177166666666665,-4.769583333333333,-4.651783333333334,-0.1729833333333337,0.9793166666666666,1.7725166666666663
1377,0.2754,11.8691,11.0477,7.4692,7.0598,6.1335,7.309116666666667,-4.559983333333332,-3.7385833333333336,-0.1600833333333327,0.24931666666666707,1.1756166666666674
1378,0.2756,11.1634,11.6816,9.4084,7.7406,4.8326,7.517033333333333,-3.6463666666666663,-4.1645666666666665,-1.8913666666666673,-0.2235666666666667,2.684433333333333
1379,0.2758,11.8834,10.6674,10.1548,9.0958,5.0593,7.856083333333334,-4.027316666666666,-2.8113166666666665,-2.2987166666666656,-1.2397166666666664,2.796783333333334
1380,0.276,11.8834,11.9807,11.5038,11.8156,6.4865,8.991000000000001,-2.8923999999999985,-2.989699999999999,-2.5127999999999986,-2.8245999999999984,2.504500000000001
1381,0.2762,11.1692,10.6171,11.7543,11.9864,9.5138,9.219500000000002,-1.9496999999999982,-1.3975999999999988,-2.534799999999999,-2.766899999999998,-0.294299999999998
1382,0.2764,11.833,6.7698,10.8133,11.3042,8.1249,8.186933333333334,-3.646066666666666,1.417133333333334,-2.626366666666666,-3.1172666666666657,0.06203333333333383
1383,0.2766,11.9005,8.0299,8.2422,10.0697,8.217,7.789316666666667,-4.111183333333332,-0.24058333333333248,-0.4528833333333333,-2.280383333333332,-0.4276833333333334
1384,0.2768,11.175,10.8983,7.5486,8.5236,8.7064,7.854783333333334,-3.320216666666667,-3.043516666666667,0.30618333333333325,-0.6688166666666664,-0.8516166666666667
1385,0.277,11.8183,11.8128,8.229,7.0533,9.1976,8.064666666666666,-3.753633333333335,-3.7481333333333335,-0.16433333333333344,1.0113666666666656,-1.1329333333333338
1386,0.2772,11.9111,10.3473,8.5822,6.4851,6.6682,7.378516666666667,-4.532583333333332,-2.9687833333333336,-1.2036833333333332,0.893416666666667,0.7103166666666674
1387,0.2774,11.175,7.944,7.4626,5.1938,7.3911,6.573983333333334,-4.601016666666666,-1.3700166666666656,-0.8886166666666657,1.380183333333334,-0.8171166666666654
1388,0.2776,11.7975,6.5744,5.98,5.3557,8.5833,6.428083333333333,-5.369416666666666,-0.14631666666666643,0.44808333333333294,1.0723833333333337,-2.155216666666666
1389,0.2778,11.9161,6.8679,7.2642,4.7967,8.4203,6.5905,-5.3256000000000006,-0.2774000000000001,-0.6737000000000002,1.7937999999999992,-1.8297999999999996
1390,0.278,11.1634,7.0781,8.0776,4.8887,8.1644,6.608366666666666,-4.555033333333333,-0.469733333333334,-1.4692333333333343,1.719666666666666,-1.5560333333333345
1391,0.2782,11.7494,6.3418,7.6545,5.8981,9.4525,6.89575,-4.85365,0.5539499999999995,-0.75875,0.9976499999999993,-2.556750000000001
1392,0.2784,11.895,6.0038,6.6343,5.386,9.4032,6.600116666666666,-5.294883333333334,0.5963166666666657,-0.0341833333333339,1.2141166666666656,-2.8030833333333343
1393,0.2786,11.0919,6.2008,5.2835,4.5098,11.4335,6.466350000000001,-4.62555,0.26555000000000106,1.182850000000001,1.956550000000001,-4.967149999999999
1394,0.2788,11.7055,6.8482,4.9758,4.61,11.8779,6.716033333333333,-4.989466666666668,-0.13216666666666743,1.7402333333333333,2.1060333333333325,-5.1618666666666675
1395,0.279,11.9005,7.0847,6.0876,4.3674,10.8858,6.767499999999999,-5.133,-0.3172000000000006,0.6798999999999991,2.4000999999999992,-4.1183000000000005
1396,0.2792,11.1161,6.8221,6.2341,4.9177,9.0968,6.410999999999999,-4.705100000000001,-0.41110000000000113,0.17689999999999895,1.4932999999999987,-2.6858000000000013
1397,0.2794,11.7403,6.5549,5.6675,5.5321,6.7073,6.0802499999999995,-5.66005,-0.47465000000000046,0.41274999999999906,0.5481499999999997,-0.6270500000000006
1398,0.2796,11.921,6.3032,5.6181,5.8918,7.048,6.176949999999999,-5.7440500000000005,-0.12625000000000153,0.5588499999999987,0.2851499999999989,-0.8710500000000012
1399,0.2798,11.1634,5.8466,4.3133,6.113,7.292,5.834683333333333,-5.328716666666666,-0.011916666666666131,1.5213833333333335,-0.278316666666667,-1.4573166666666664
1400,0.28,11.7372,6.3611,2.5865,5.1938,10.9283,6.18115,-5.55605,-0.17995000000000072,3.5946499999999997,0.9873499999999993,-4.74715
1401,0.2802,11.943,6.9138,1.9944,5.7233,9.7612,6.102650000000001,-5.840349999999999,-0.8111499999999996,4.108250000000001,0.3793500000000005,-3.65855
1402,0.2804,11.2093,6.698,1.7282,7.2642,7.444,5.770683333333333,-5.438616666666667,-0.927316666666667,4.042483333333333,-1.4935166666666664,-1.6733166666666666
1403,0.2806,11.6923,5.8153,1.6954,6.7712,6.8577,5.51875,-6.17355,-0.29654999999999987,3.8233499999999996,-1.2524500000000005,-1.3389500000000005
1404,0.2808,11.9332,6.1816,1.3968,6.3432,6.0067,5.35705,-6.576149999999999,-0.8245500000000003,3.9602500000000003,-0.9861500000000003,-0.6496500000000003
1405,0.281,11.1634,6.2647,1.2976,5.798,5.0358,4.973416666666666,-6.189983333333333,-1.2912833333333342,3.675816666666666,-0.8245833333333339,-0.0623833333333339
1406,0.2812,11.6397,5.9219,1.4073,5.1108,5.6937,5.0091,-6.630599999999999,-0.9127999999999998,3.6018,-0.10170000000000012,-0.6845999999999997
1407,0.2814,11.9403,5.9596,1.7874,5.2177,6.3061,5.24875,-6.69155,-0.7108499999999998,3.4613500000000004,0.031050000000000466,-1.0573499999999996
1408,0.2816,11.2372,5.8528,2.7546,5.2236,6.5707,5.320083333333334,-5.917116666666666,-0.5327166666666665,2.565483333333334,0.09648333333333348,-1.2506166666666667
1409,0.2818,11.6613,5.7717,3.6393,4.2224,7.5631,5.523266666666667,-6.1380333333333335,-0.24843333333333284,1.8839666666666672,1.3008666666666668,-2.039833333333333
1410,0.282,11.9579,7.2363,3.4875,3.3585,7.7749,5.682849999999999,-6.275050000000001,-1.5534500000000007,2.1953499999999995,2.3243499999999995,-2.0920500000000004
1411,0.2822,11.286,5.9596,3.2598,3.8106,5.8682,5.077733333333334,-6.208266666666666,-0.8818666666666664,1.8179333333333338,1.2671333333333337,-0.7904666666666662
1412,0.2824,11.6212,4.9107,4.1064,4.3946,4.8729,5.031366666666667,-6.589833333333333,0.1206666666666667,0.9249666666666672,0.6367666666666674,0.15846666666666742
1413,0.2826,11.9654,4.4098,5.0754,4.6044,5.7558,5.3489,-6.6165,0.9391000000000007,0.2735000000000003,0.7445000000000004,-0.4068999999999994
1414,0.2828,11.3228,4.3068,4.1064,4.4383,6.753,5.201683333333334,-6.1211166666666665,0.8948833333333344,1.0952833333333345,0.7633833333333344,-1.5513166666666658
1415,0.283,11.6099,4.0897,3.5961,3.8958,6.0004,4.912483333333333,-6.697416666666666,0.8227833333333336,1.3163833333333335,1.0166833333333334,-1.0879166666666666
1416,0.2832,11.9729,4.6088,2.5865,4.362,4.7697,4.763850000000001,-7.209049999999999,0.15505000000000102,2.1773500000000006,0.4018500000000005,-0.005849999999999689
1417,0.2834,11.3585,6.4513,3.5062,5.5137,4.8787,5.331966666666666,-6.026533333333333,-1.1193333333333335,1.825766666666666,-0.18173333333333375,0.45326666666666604
1418,0.2836,11.5379,6.9335,4.9583,6.356,5.1064,5.862616666666668,-5.675283333333333,-1.0708833333333327,0.9043166666666673,-0.4933833333333322,0.7562166666666679
1419,0.2838,11.9721,7.2892,4.791,7.7538,6.5513,6.4402,-5.531899999999999,-0.8490000000000002,1.6491999999999996,-1.3136,-0.11110000000000042
1420,0.284,11.3979,5.8528,4.8254,9.586,5.8307,6.296133333333334,-5.101766666666666,0.44333333333333336,1.4707333333333334,-3.2898666666666667,0.46543333333333337
1421,0.2842,11.5747,3.5476,4.9061,8.5692,6.2932,5.862500000000001,-5.712199999999999,2.3149000000000006,0.9564000000000004,-2.7066999999999997,-0.430699999999999
1422,0.2844,11.9829,2.8515,4.2918,6.3368,7.6492,5.566100000000001,-6.416799999999999,2.7146000000000012,1.274300000000001,-0.7706999999999988,-2.083099999999999
1423,0.2846,11.495,3.0982,4.4,4.6549,7.5896,5.253716666666667,-6.241283333333333,2.1555166666666667,0.8537166666666662,0.598816666666667,-2.3358833333333333
1424,0.2848,11.5421,4.2639,3.8455,4.0492,7.5764,5.260316666666667,-6.281783333333332,0.9964166666666676,1.4148166666666673,1.2111166666666673,-2.3160833333333324
1425,0.285,11.9849,6.6849,4.1116,5.2835,6.7204,5.84505,-6.13985,-0.8398500000000002,1.7334499999999995,0.5615499999999995,-0.8753500000000001
1426,0.2852,11.5421,7.6066,4.1589,5.8856,8.3614,6.306633333333333,-5.2354666666666665,-1.2999666666666672,2.147733333333333,0.4210333333333329,-2.0547666666666666
1427,0.2854,11.4772,7.8515,4.1905,7.3237,8.6222,6.625083333333333,-4.852116666666666,-1.2264166666666663,2.4345833333333333,-0.6986166666666662,-1.997116666666666
1428,0.2856,11.9836,6.7894,4.0751,9.1526,7.8675,6.6922999999999995,-5.2913,-0.09710000000000019,2.6171999999999995,-2.4603,-1.1752000000000002
1429,0.2858,11.5626,6.5809,3.9109,8.3734,7.9468,6.4434,-5.1192,-0.13750000000000018,2.5324999999999998,-1.9300000000000006,-1.5034
1430,0.286,11.4124,6.9269,3.6731,7.456,7.755,6.251566666666666,-5.160833333333334,-0.6753333333333336,2.5784666666666665,-1.2044333333333341,-1.5034333333333336
1431,0.2862,11.9729,6.8024,2.8761,7.1323,7.669,6.12315,-5.849749999999999,-0.6792499999999997,3.2470499999999998,-1.00915,-1.5458499999999997
1432,0.2864,11.5626,6.2391,3.207,7.8398,5.9814,5.852716666666667,-5.709883333333333,-0.38638333333333286,2.645716666666667,-1.9870833333333335,-0.12868333333333304
1433,0.2866,11.3382,5.947,3.9008,8.1303,5.4117,5.835766666666667,-5.502433333333333,-0.11123333333333285,1.9349666666666674,-2.294533333333333,0.4240666666666675
1434,0.2868,11.9654,5.903,5.0108,7.9125,6.4542,6.25545,-5.709950000000001,0.35245000000000015,1.24465,-1.65705,-0.19875000000000043
1435,0.287,11.6022,6.3289,5.386,7.403,7.2128,6.369983333333333,-5.232216666666667,0.041083333333332916,0.9839833333333328,-1.0330166666666667,-0.8428166666666668
1436,0.2872,11.2914,6.7045,5.2595,7.6016,6.4671,6.26855,-5.022849999999999,-0.43595000000000006,1.0090500000000002,-1.33305,-0.19855
1437,0.2874,11.959,5.6414,5.575,8.0842,6.0067,6.25895,-5.70005,0.6175499999999996,0.6839499999999994,-1.8252499999999996,0.2522499999999992
1438,0.2876,11.6434,4.7727,5.7917,7.2841,5.762,5.923583333333332,-5.719816666666667,1.150883333333332,0.1318833333333327,-1.3605166666666673,0.16158333333333275
1439,0.2878,11.2753,5.66,5.9989,6.817,4.7811,5.803350000000001,-5.471949999999999,0.14335000000000075,-0.195549999999999,-1.0136499999999993,1.0222500000000005
1440,0.288,11.952,6.3739,6.935,6.5693,4.3852,6.0839,-5.8681,-0.29000000000000004,-0.8510999999999997,-0.4854000000000003,1.6986999999999997
1441,0.2882,11.6956,6.1052,6.5174,6.7843,4.3798,5.961750000000001,-5.7338499999999994,-0.14344999999999875,-0.5556499999999991,-0.8225499999999988,1.5819500000000009
1442,0.2884,11.2482,5.1747,6.0749,7.1784,6.1272,6.0153,-5.232900000000001,0.8406000000000002,-0.05960000000000054,-1.1631,-0.11190000000000033
1443,0.2886,11.9508,5.586,6.0115,7.2444,7.7087,6.465,-5.485799999999999,0.8789999999999996,0.4535,-0.7793999999999999,-1.2437000000000005
1444,0.2888,11.731,6.0862,5.0872,6.4721,8.3286,6.332316666666667,-5.398683333333333,0.24611666666666743,1.245116666666667,-0.13978333333333293,-1.9962833333333325
1445,0.289,11.2482,5.5124,3.7267,6.0939,8.0062,5.812733333333334,-5.435466666666667,0.30033333333333356,2.086033333333334,-0.2811666666666657,-2.193466666666666
1446,0.2892,11.9483,7.0978,4.0285,6.6018,7.9402,6.317633333333333,-5.6306666666666665,-0.7801666666666671,2.289133333333333,-0.2841666666666667,-1.6225666666666667
1447,0.2894,11.7839,9.741,3.8255,7.0862,8.3352,6.843533333333333,-4.940366666666666,-2.8974666666666664,3.0180333333333333,-0.2426666666666666,-1.4916666666666671
1448,0.2896,11.2537,10.1478,5.6861,7.9918,8.3221,7.2818499999999995,-3.9718500000000008,-2.8659500000000007,1.5957499999999998,-0.7099500000000001,-1.0402500000000012
1449,0.2898,11.9376,7.8449,6.5823,8.1171,9.4032,7.362483333333333,-4.575116666666667,-0.4824166666666674,0.7801833333333326,-0.754616666666668,-2.0407166666666674
1450,0.29,11.8282,6.7828,6.3432,7.6016,11.8244,7.445033333333332,-4.383166666666669,0.6622333333333321,1.1018333333333317,-0.1565666666666683,-4.379366666666669
1451,0.2902,11.2537,7.0847,5.5873,5.392,11.6965,6.884066666666667,-4.369633333333334,-0.20063333333333322,1.2967666666666666,1.4920666666666662,-4.812433333333334
1452,0.2904,11.9361,5.7966,5.5321,4.9525,10.473,6.496783333333333,-5.439316666666667,0.7001833333333334,0.9646833333333333,1.5442833333333335,-3.9762166666666676
1453,0.2906,11.8627,4.3446,6.4916,3.6009,9.7254,6.052633333333333,-5.810066666666668,1.7080333333333328,-0.4389666666666674,2.4517333333333324,-3.672766666666668
1454,0.2908,11.2261,6.6784,5.8354,1.8745,9.897,5.967033333333334,-5.259066666666667,-0.7113666666666658,0.13163333333333416,4.092533333333334,-3.929966666666666
1455,0.291,11.8893,8.9608,5.4893,1.4367,8.9442,6.168550000000001,-5.72075,-2.79225,0.6792500000000006,4.7318500000000006,-2.7756499999999997
1456,0.2912,11.8448,7.1638,5.8354,1.5778,7.3316,5.674099999999999,-6.1707,-1.489700000000001,-0.16130000000000067,4.096299999999999,-1.6575000000000006
1457,0.2914,11.1281,6.809,7.1389,1.3524,6.5967,5.55275,-5.57535,-1.2562500000000005,-1.58615,4.200349999999999,-1.0439500000000006
1458,0.2916,11.8583,7.2561,7.3964,1.1616,5.931,5.649166666666666,-6.209133333333334,-1.606933333333334,-1.7472333333333339,4.487566666666666,-0.28183333333333405
1459,0.2918,11.8282,4.6932,8.0578,1.672,5.6258,5.361466666666668,-6.466733333333333,0.6682666666666677,-2.6963333333333326,3.689466666666668,-0.2643333333333322
1460,0.292,11.0919,3.326,7.3435,2.7584,5.0475,4.97655,-6.115350000000001,1.6505499999999995,-2.36695,2.2181499999999996,-0.07095000000000073
1461,0.2922,11.8183,2.9399,7.2444,2.7431,4.3041,4.890333333333333,-6.927966666666667,1.9504333333333332,-2.3540666666666663,2.1472333333333333,0.5862333333333334
1462,0.2924,11.8517,4.0949,7.5221,2.1962,4.5557,5.0855,-6.7661999999999995,0.9905999999999997,-2.4366000000000003,2.8892999999999995,0.5297999999999998
1463,0.2926,11.0796,5.4697,6.2086,1.8158,5.3693,5.039266666666666,-6.040333333333333,-0.4304333333333332,-1.1693333333333333,3.223466666666666,-0.3300333333333336
1464,0.2928,11.8282,5.6971,6.2086,1.8571,6.4542,5.389666666666667,-6.438533333333334,-0.307433333333333,-0.8189333333333328,3.532566666666667,-1.0645333333333333
1465,0.293,11.8691,6.698,6.1384,2.2425,7.1271,5.728016666666666,-6.1410833333333334,-0.9699833333333343,-0.41038333333333377,3.485516666666666,-1.3990833333333343
1466,0.2932,11.134,6.7175,6.8235,2.7777,6.8708,5.76945,-5.36455,-0.9480500000000003,-1.0540500000000002,2.99175,-1.10135
1467,0.2934,11.8233,6.3997,6.279,3.6779,6.5772,5.84175,-5.9815499999999995,-0.55795,-0.4372499999999997,2.16385,-0.7354500000000002
1468,0.2936,11.8987,5.7095,7.1455,4.6156,5.5581,5.870166666666667,-6.028533333333333,0.16066666666666674,-1.2753333333333332,1.2545666666666673,0.3120666666666674
1469,0.2938,11.1865,6.5031,6.511,4.1378,5.5336,5.694299999999999,-5.492200000000001,-0.8088000000000006,-0.8167000000000009,1.5564999999999989,0.1606999999999994
1470,0.294,11.8054,5.9219,4.5154,3.6104,3.6648,4.968649999999999,-6.836750000000001,-0.9532500000000006,0.4532499999999997,1.3582499999999995,1.3038499999999993
1471,0.2942,11.9242,5.9849,3.8756,3.9874,2.4882,4.759083333333333,-7.165116666666668,-1.2258166666666668,0.883483333333333,0.7716833333333328,2.270883333333333
1472,0.2944,11.1979,8.4372,3.7463,4.096,2.0008,4.9621,-6.2358,-3.4751000000000003,1.2158000000000002,0.8661000000000003,2.9613000000000005
1473,0.2946,11.767,7.0649,4.0079,4.4328,1.8729,4.9066833333333335,-6.860316666666666,-2.1582166666666662,0.8987833333333333,0.4738833333333332,3.0337833333333335
1474,0.2948,11.943,7.1769,5.1285,5.7792,2.3658,5.448033333333332,-6.494966666666667,-1.7288666666666677,0.31953333333333234,-0.33116666666666816,3.082233333333332
1475,0.295,11.2149,6.8548,5.386,6.7451,2.9665,5.57705,-5.63785,-1.2777500000000002,0.19104999999999972,-1.16805,2.61055
1476,0.2952,11.7433,7.0386,5.2835,6.7908,3.401,5.758733333333333,-5.984566666666667,-1.279866666666667,0.47523333333333273,-1.0320666666666671,2.357733333333333
1477,0.2954,11.9444,5.5124,4.7511,7.6545,3.1046,5.543733333333333,-6.400666666666667,0.03133333333333255,0.7926333333333329,-2.1107666666666667,2.439133333333333
